Date,Time,Output_Volumn,RPM,Current,Temp.Motor,Date_Change_Grinding,Count_Grinding,Output/Current,chang_Grinding,chang_Grinding_I
2023-09-18 00:00:00,23:40:24,236.9790497,260.47475,260.4747532,82,2023-09-13 19:19:50,6,0.909796618,0,1
2023-09-19 00:00:00,23:40:24,448.2261353,323.80954,323.8095436,82.8333333,2023-09-13 19:19:50,7,1.384227686,0,0
2023-09-20 00:00:00,23:40:24,392.3424988,342.00428,342.0042814,84,2023-09-13 19:19:50,8,1.147185928,0,0
2023-09-21 00:00:00,23:40:24,439.1155701,329.57123,329.5712342,84,2023-09-13 19:19:50,9,1.332384397,0,0
2023-09-22 00:00:00,23:40:24,398.8754272,244.96402,244.9640167,85,2023-09-13 19:19:50,10,1.628302118,0,0
2023-09-23 00:00:00,23:40:24,423.4684448,380.04611,380.0461057,87,2023-09-13 19:19:50,11,1.114255451,0,0
2023-09-24 00:00:00,23:40:24,275.7167664,241.78017,241.7801743,87,2023-09-13 19:19:50,12,1.140361352,0,0
2023-09-25 00:00:00,23:40:24,406.6006775,334.63588,334.6358829,84.6666667,2023-09-13 19:19:50,13,1.215054028,0,0
2023-09-26 00:00:00,23:40:24,341.196991,354.58763,354.5876287,80.4166667,2023-09-13 19:19:50,14,0.962236027,0,1
2023-09-27 00:00:00,23:40:24,422.8160706,342.77589,342.7758853,78,2023-09-13 19:19:50,15,1.233505882,0,0
2023-09-28 00:00:00,23:40:24,361.9509277,327.48259,327.4825854,75.6666667,2023-09-13 19:19:50,16,1.105252444,0,0
2023-09-29 00:00:00,23:40:24,442.9100037,292.7827,292.7827018,85.0833333,2023-09-13 19:19:50,17,1.512760149,0,0
2023-09-30 00:00:00,23:40:24,422.3693542,285.8395,285.8395029,88,2023-09-13 19:19:50,18,1.477645147,0,0
2023-10-01 00:00:00,23:40:24,415.7557983,376.15026,376.1502584,88,2023-09-13 19:19:50,19,1.105291806,0,0
2023-10-02 00:00:00,23:40:24,408.6065369,360.25702,360.2570238,87.3333333,2023-09-13 19:19:50,20,1.134208384,0,0
2023-10-03 00:00:00,23:40:24,389.1625366,344.97887,344.9788744,84.75,2023-09-13 19:19:50,21,1.128076429,0,0
2023-10-04 00:00:00,23:40:24,372.031189,351.5786,351.5785993,83,2023-09-13 19:19:50,22,1.058173591,0,0
2023-10-05 00:00:00,23:40:24,320.7189026,354.44709,354.4470927,83.6666667,2023-09-13 19:19:50,23,0.904842808,0,1
2023-10-06 00:00:00,23:40:24,400.5462952,335.30599,335.305989,84.5,2023-09-13 19:19:50,24,1.194569463,0,0
2023-10-07 00:00:00,23:40:24,349.4400024,334.97615,334.9761499,83,2023-09-13 19:19:50,25,1.043178753,0,0
2023-10-08 00:00:00,23:40:24,117.2160034,177.03587,177.0358713,83,2023-09-13 19:19:50,26,0.662103124,0,1
2023-10-09 00:00:00,23:40:24,370.4209595,357.36748,357.3674819,83,2023-09-13 19:19:50,27,1.036526764,0,0
2023-10-10 00:00:00,23:40:24,329.3039246,325.86396,325.8639639,84,2023-09-13 19:19:50,28,1.010556432,0,0
2023-10-11 00:00:00,23:40:24,405.517395,356.86352,356.8635228,86,2023-09-14 19:19:50,29,1.136337477,1,0
2023-10-12 00:00:00,23:40:24,364.1945496,361.98726,361.9872615,86.6666667,2023-10-11 23:22:29,1,1.006097696,0,0
2023-10-13 00:00:00,23:40:24,454.8262024,313.58594,313.5859426,88,2023-10-11 23:22:29,2,1.450403671,0,0
2023-10-14 00:00:00,23:40:24,450.6504822,466.15762,466.1576233,87.5833333,2023-10-11 23:22:29,3,0.966734125,0,1
2023-10-15 00:00:00,23:40:24,224.2938843,255.75937,255.7593658,87,2023-10-11 23:22:29,4,0.87697232,0,1
2023-10-16 00:00:00,23:40:24,434.1373596,374.48822,374.4882228,87,2023-10-11 23:22:29,5,1.159281743,0,0
2023-10-17 00:00:00,23:40:24,425.7347717,324.87506,324.8750574,86,2023-10-11 23:22:29,6,1.310456934,0,0
2023-10-18 00:00:00,23:40:24,389.9526978,344.72611,344.7261079,84,2023-10-11 23:22:29,7,1.13119572,0,0
2023-10-19 00:00:00,23:40:24,453.9210205,361.95561,361.95561,84.5,2023-10-11 23:22:29,8,1.254079251,0,0
2023-10-20 00:00:00,23:40:24,350.900177,370.09389,370.0938899,86,2023-10-11 23:22:29,9,0.948138261,0,1
2023-10-21 00:00:00,23:40:24,474.3892822,417.45857,417.4585739,90.5833333,2023-10-11 23:22:29,10,1.13637451,0,0
2023-10-22 00:00:00,23:40:24,411.5760193,391.95842,391.9584246,97,2023-10-11 23:22:29,11,1.050050193,0,0
2023-10-23 00:00:00,23:40:24,191.2089233,236.26339,236.2633948,97,2023-10-11 23:22:29,12,0.809304055,0,1
2023-10-24 00:00:00,23:40:24,429.4940186,341.30239,341.3023859,93.3333333,2023-10-11 23:22:29,13,1.258397352,0,0
2023-10-25 00:00:00,23:40:24,506.4898682,280.33743,280.3374348,81.6666667,2023-10-11 23:22:29,14,1.80671507,0,0
2023-10-26 00:00:00,23:40:24,452.8365173,316.67846,316.678464,79.6666667,2023-10-11 23:22:29,15,1.429956782,0,0
2023-10-27 00:00:00,23:40:24,385.3851013,326.11977,326.1197729,89,2023-10-11 23:22:29,16,1.181728718,0,0
2023-10-28 00:00:00,23:40:24,367.2333679,332.82701,332.8270126,84.4166667,2023-10-11 23:22:29,17,1.10337609,0,0
2023-10-29 00:00:00,23:40:24,441.8823242,410.43893,410.4389343,78,2023-10-11 23:22:29,18,1.076609179,0,0
2023-10-30 00:00:00,23:40:24,388.8859253,296.24801,296.2480135,83.3333333,2023-10-11 23:22:29,19,1.312703909,0,0
2023-10-31 00:00:00,23:40:24,294.6063538,246.33248,246.3324785,94,2023-10-11 23:22:29,20,1.195970404,0,0
2023-11-01 00:00:00,23:40:24,310.9165344,305.34017,305.3401693,94,2023-10-11 23:22:29,21,1.018262796,0,0
2023-11-02 00:00:00,23:40:24,325.7981262,407.27769,407.2776871,94,2023-10-11 23:22:29,22,0.799941015,0,1
2023-11-03 00:00:00,23:40:24,329.9512634,339.8585,339.8584989,94,2023-10-11 23:22:29,23,0.97084894,0,1
2023-11-04 00:00:00,23:40:24,273.4675903,362.15853,362.1585325,94,2023-10-11 23:22:29,24,0.755104646,0,1
2023-11-05 00:00:00,23:40:24,168.4365082,250.23995,250.2399517,94,2023-10-11 23:22:29,25,0.673099987,0,1
2023-11-06 00:00:00,23:40:24,363.6775208,382.27464,382.2746391,94,2023-10-11 23:22:29,26,0.95135142,0,1
2023-11-07 00:00:00,23:40:24,299.4933472,351.82196,351.8219629,91.75,2023-10-11 23:22:29,27,0.851263931,0,1
2023-11-08 00:00:00,23:40:24,303.7423096,345.58322,345.5832214,83.3333333,2023-10-11 23:22:29,28,0.878926669,0,1
2023-11-09 00:00:00,23:40:24,255.5947571,281.08631,281.0863123,79,2023-10-11 23:22:29,29,0.909310578,1,1
2023-11-10 00:00:00,23:40:24,252.6056061,288.87365,288.8736545,75,2023-11-10 13:22:29,1,0.874450135,0,1
2023-11-11 00:00:00,23:40:24,361.3930664,388.28875,388.2887522,77.3333333,2023-11-10 13:22:29,2,0.930732771,0,1
2023-11-12 00:00:00,23:40:24,148.660675,248.15268,248.1526847,82,2023-11-10 13:22:29,3,0.59906938,0,1
2023-11-13 00:00:00,23:40:24,257.8640442,333.44313,333.4431323,83.25,2023-11-10 13:22:29,4,0.773337398,0,1
2023-11-14 00:00:00,23:40:24,302.8504333,400.13296,400.1329587,78.6666667,2023-11-10 13:22:29,5,0.756874501,0,1
2023-11-15 00:00:00,23:40:24,288.1868896,309.41537,309.4153694,66,2023-11-10 13:22:29,6,0.931391644,0,1
2023-11-16 00:00:00,23:40:24,349.9160156,324.35909,324.3590881,66,2023-11-10 13:22:29,7,1.078792081,0,0
2023-11-17 00:00:00,23:40:24,399.0563354,339.12536,339.1253613,66,2023-11-10 13:22:29,8,1.176722183,0,0
2023-11-18 00:00:00,23:40:24,223.4388428,358.5058,358.5057979,66,2023-11-10 13:22:29,9,0.623250291,0,1
2023-11-19 00:00:00,23:40:24,214.9853363,307.28102,307.28102,66,2023-11-10 13:22:29,10,0.699637538,0,1
2023-11-20 00:00:00,23:40:24,186.6399689,276.37804,276.378038,66,2023-11-10 13:22:29,11,0.675306802,0,1
2023-11-21 00:00:00,23:40:24,125.7989426,291.93581,291.9358097,66,2023-11-10 13:22:29,12,0.430913024,0,1
2023-11-22 00:00:00,23:40:24,133.9520111,351.71678,351.7167802,69.6666667,2023-11-10 13:22:29,13,0.38085192,0,1
2023-11-23 00:00:00,23:40:24,123.1698151,424.91546,424.9154645,78.25,2023-11-10 13:22:29,14,0.289868987,0,1
2023-11-24 00:00:00,23:40:24,165.2343445,336.01017,336.0101682,81.25,2023-11-10 13:22:29,15,0.491754001,0,1
2023-11-25 00:00:00,23:40:24,168.3997192,326.94611,326.9461124,76.5,2023-11-10 13:22:29,16,0.515068731,0,1
2023-11-26 00:00:00,23:40:24,133.8242188,229.45403,229.4540328,73,2023-11-10 13:22:29,17,0.583228881,0,1
2023-11-27 00:00:00,23:40:24,211.9932861,350.09048,350.0904818,71.6666667,2023-11-10 13:22:29,18,0.60553856,0,1
2023-11-28 00:00:00,23:40:24,327.5748901,322.49705,322.4970525,69,2023-11-10 13:22:29,19,1.015745377,0,0
2023-11-29 00:00:00,23:40:24,373.0115356,299.35504,299.3550362,71.3333333,2023-11-10 13:22:29,20,1.246050644,0,0
2023-11-30 00:00:00,23:40:24,380.769989,345.93321,345.9332085,76,2023-11-10 13:22:29,21,1.100703777,0,0
2023-12-01 00:00:00,23:40:24,348.3684387,192.59189,192.5918882,70.6666667,2023-11-10 13:22:29,22,1.80884274,0,0
2023-12-02 00:00:00,23:40:24,371.3477783,294.02466,294.0246568,65.3333333,2023-11-10 13:22:29,23,1.262981759,0,0
2023-12-03 00:00:00,23:40:24,389.9519958,274.56389,274.5638936,76,2023-11-10 13:22:29,24,1.420259564,0,0
2023-12-04 00:00:00,23:40:24,363.6950073,325.46611,325.4661086,76.25,2023-11-10 13:22:29,25,1.117458924,0,0
2023-12-05 00:00:00,23:40:24,369.2987976,333.6804,333.6803952,77,2023-11-10 13:22:29,26,1.106744067,0,0
2023-12-06 00:00:00,23:40:24,368.5548401,302.14324,302.1432444,75.6666667,2023-11-10 13:22:29,27,1.21980169,0,0
2023-12-07 00:00:00,23:40:24,415.0934448,384.95728,384.9572805,78.25,2023-11-10 13:22:29,28,1.078284438,0,0
2023-12-08 00:00:00,23:40:24,364.2111206,266.75859,266.758592,86.25,2023-11-10 13:22:29,29,1.365321049,0,0
2023-12-09 00:00:00,23:40:24,353.3155823,278.75755,278.7575539,66.25,2023-11-10 13:22:29,30,1.267465499,0,0
2023-12-10 00:00:00,23:40:24,373.9275513,224.15223,224.1522264,76,2023-11-10 13:22:29,31,1.668185756,0,0
2023-12-11 00:00:00,23:40:24,363.1393433,188.45608,188.4560768,74,2023-11-10 13:22:29,32,1.926917664,1,0
2023-12-12 00:00:00,23:40:24,393.6841125,326.45296,326.4529595,70.6666667,2023-12-12 18:49:56,1,1.205944382,0,0
2023-12-13 00:00:00,23:40:24,402.9927368,247.30543,247.3054325,72,2023-12-12 18:49:56,2,1.62953451,0,0
2023-12-14 00:00:00,23:40:24,409.7026672,379.16017,379.1601727,71,2023-12-12 18:49:56,3,1.080553014,0,0
2023-12-15 00:00:00,23:40:24,387.9888,307.06376,307.0637623,70,2023-12-12 18:49:56,4,1.263544735,0,0
2023-12-16 00:00:00,23:40:24,392.8730774,376.09182,376.0918232,73.75,2023-12-12 18:49:56,5,1.044620099,0,0
2023-12-17 00:00:00,23:40:24,156.9914398,122.52259,122.5225925,85,2023-12-12 18:49:56,6,1.28132646,0,0
2023-12-18 00:00:00,23:40:24,222.0982666,273.9058,273.905804,85,2023-12-12 18:49:56,7,0.810856372,0,1
2023-12-19 00:00:00,23:40:24,161.8709106,288.73887,288.7388655,81,2023-12-12 18:49:56,8,0.560613516,0,1
2023-12-20 00:00:00,23:40:24,150.4640045,379.87508,379.8750776,65.5,2023-12-12 18:49:56,9,0.396088118,0,1
2023-12-21 00:00:00,23:40:24,160.2727661,297.03162,297.0316197,62,2023-12-12 18:49:56,10,0.539581497,0,1
2023-12-22 00:00:00,23:40:24,176.169342,341.17949,341.1794887,64,2023-12-12 18:49:56,11,0.516353849,0,1
2023-12-23 00:00:00,23:40:24,174.7737122,200.78276,200.7827593,66.6666667,2023-12-12 18:49:56,12,0.87046175,0,1
2023-12-24 00:00:00,23:40:24,152.4652405,266.17404,266.1740353,60,2023-12-12 18:49:56,13,0.572802829,0,1
2023-12-25 00:00:00,23:40:24,181.5098114,409.75133,409.7513275,62.25,2023-12-12 18:49:56,14,0.44297553,0,1
2023-12-26 00:00:00,23:40:24,166.7226257,369.04893,369.0489267,67,2023-12-12 18:49:56,15,0.451762934,0,1
2023-12-27 00:00:00,23:40:24,297.4064026,330.38,330.3800007,61,2023-12-12 18:49:56,16,0.900194933,0,1
2023-12-28 00:00:00,23:40:24,278.6379395,326.83152,326.8315226,67.75,2023-12-12 18:49:56,17,0.852543039,0,1
2023-12-29 00:00:00,23:40:24,165.6706848,305.92577,305.9257724,82.75,2023-12-12 18:49:56,18,0.54153883,0,1
2023-12-30 00:00:00,23:40:24,170.7100983,296.44639,296.4463867,67,2023-12-12 18:49:56,19,0.575854879,0,1
2023-12-31 00:00:00,23:40:24,142.5920105,307.04024,307.0402435,67,2023-12-12 18:49:56,20,0.464408212,0,1
2024-01-01 00:00:00,23:40:24,42.62400055,115.02627,115.0262655,67,2023-12-12 18:49:56,21,0.370558849,0,1
2024-01-02 00:00:00,23:40:24,140.0766754,219.86658,219.8665826,67,2023-12-12 18:49:56,22,0.637098525,0,1
2024-01-03 00:00:00,23:40:24,312.5253296,280.72961,280.7296079,67,2023-12-12 18:49:56,23,1.11326102,0,0
2024-01-04 00:00:00,23:40:24,211.9376678,256.89465,256.8946495,67,2023-12-12 18:49:56,24,0.824998373,0,1
2024-01-05 00:00:00,23:40:24,298.9237671,274.90856,274.9085619,67,2023-12-12 18:49:56,25,1.087357065,0,0
2024-01-06 00:00:00,23:40:24,480.0509033,211.85606,211.8560604,66.5,2023-12-12 18:49:56,26,2.265929529,0,0
2024-01-07 00:00:00,23:40:24,430.8823547,316.77437,316.7743685,65,2023-12-12 18:49:56,27,1.360218495,0,0
2024-01-08 00:00:00,23:40:24,429.8233643,304.67271,304.6727108,65,2023-12-12 18:49:56,28,1.410770801,0,0
2024-01-09 00:00:00,23:40:24,458.5866394,217.38868,217.388677,71.6666667,2023-12-12 18:49:56,29,2.109524036,0,0
2024-01-10 00:00:00,23:40:24,443.091217,302.1846,302.184602,80.1666667,2023-12-12 18:49:56,30,1.466293167,0,0
2024-01-11 00:00:00,23:40:24,461.4437256,241.19528,241.1952779,79,2023-12-12 18:49:56,31,1.913154062,0,0
2024-01-12 00:00:00,23:40:24,439.6894226,301.94658,301.9465811,79.4166667,2023-12-12 18:49:56,32,1.456182815,0,0
2024-01-13 00:00:00,23:40:24,405.4520874,268.22616,268.2261648,78.75,2023-12-12 18:49:56,33,1.511605282,0,0
2024-01-14 00:00:00,23:40:24,440.612915,302.16103,302.1610287,77,2023-12-12 18:49:56,34,1.458205636,1,0
2024-01-15 00:00:00,23:40:24,453.3205261,340.04683,340.0468271,77,2024-01-15 20:31:28,1,1.33311206,0,0
2024-01-16 00:00:00,23:40:24,456.4447021,306.50227,306.5022702,77,2024-01-15 20:31:28,2,1.489204964,0,0
2024-01-17 00:00:00,23:40:24,463.2107544,294.18008,294.1800753,79.0833333,2024-01-15 20:31:28,3,1.57458235,0,0
2024-01-18 00:00:00,23:40:24,498.0284424,289.0853,289.0853005,77.8333333,2024-01-15 20:31:28,4,1.722773318,0,0
2024-01-19 00:00:00,23:40:24,445.4137268,326.58198,326.5819832,75.3333333,2024-01-15 20:31:28,5,1.36386497,0,0
2024-01-20 00:00:00,23:40:24,407.3666687,331.96329,331.9632944,79.5833333,2024-01-15 20:31:28,6,1.22714371,0,0
2024-01-21 00:00:00,23:40:24,135.8475647,214.43267,214.4326703,79,2024-01-15 20:31:28,7,0.633520837,0,1
2024-01-22 00:00:00,23:40:24,497.9046631,361.2784,361.2784017,79,2024-01-15 20:31:28,8,1.378174451,0,0
2024-01-23 00:00:00,23:40:24,463.3426208,348.02451,348.0245057,73.1666667,2024-01-15 20:31:28,9,1.331350561,0,0
2024-01-24 00:00:00,23:40:24,372.7536316,332.83136,332.8313563,67.3333333,2024-01-15 20:31:28,10,1.119947459,0,0
2024-01-25 00:00:00,23:40:24,377.978302,250.22987,250.2298725,68.3333333,2024-01-15 20:31:28,11,1.510524296,0,0
2024-01-26 00:00:00,23:40:24,368.4332886,349.90555,349.9055506,60.5,2024-01-15 20:31:28,12,1.052950683,0,0
2024-01-27 00:00:00,23:40:24,371.7110291,236.46732,236.4673159,59,2024-01-15 20:31:28,13,1.571934065,0,0
2024-01-28 00:00:00,23:40:24,455.1851501,385.94845,385.9484469,59,2024-01-15 20:31:28,14,1.179393657,0,0
2024-01-29 00:00:00,23:40:24,447.6344299,417.53843,417.5384254,62.25,2024-01-15 20:31:28,15,1.072079604,0,0
2024-01-30 00:00:00,23:40:24,524.3398438,367.95289,367.9528887,75,2024-01-15 20:31:28,16,1.425018963,0,0
2024-01-31 00:00:00,23:40:24,431.0281982,376.61605,376.616046,84,2024-01-15 20:31:28,17,1.144476458,0,0
2024-02-01 00:00:00,23:40:24,432.3769531,398.28833,398.2883301,86.9166667,2024-01-15 20:31:28,18,1.085587803,0,0
2024-02-02 00:00:00,23:40:24,453.7713013,403.5748,403.5748024,91,2024-01-15 20:31:28,19,1.124379665,0,0
2024-02-03 00:00:00,23:40:24,457.2154846,251.97723,251.9772349,91,2024-01-15 20:31:28,20,1.81451108,0,0
2024-02-04 00:00:00,23:40:24,426.2367859,376.19582,376.1958179,91,2024-01-15 20:31:28,21,1.133018406,0,0
2024-02-05 00:00:00,23:40:24,426.4816284,411.72269,411.7226854,85,2024-01-15 20:31:28,22,1.035846805,0,0
2024-02-06 00:00:00,23:40:24,496.5275574,391.53187,391.5318714,83,2024-01-15 20:31:28,23,1.268166383,0,0
2024-02-07 00:00:00,23:40:24,467.0509338,282.81901,282.8190066,95,2024-01-15 20:31:28,24,1.651412822,0,0
2024-02-08 00:00:00,23:40:24,464.8623962,344.82476,344.8247573,95,2024-01-15 20:31:28,25,1.348112009,0,0
2024-02-09 00:00:00,23:40:24,439.5711975,318.88415,318.8841499,76.3333333,2024-01-15 20:31:28,26,1.378466749,0,0
2024-02-10 00:00:00,23:40:24,446.5759583,320.68848,320.6884797,62,2024-01-15 20:31:28,27,1.392553791,0,0
2024-02-11 00:00:00,23:40:24,456.896698,378.77918,378.7791836,59,2024-01-15 20:31:28,28,1.206234972,0,0
2024-02-12 00:00:00,23:40:24,490.1756592,454.805,454.8049952,59,2024-01-15 20:31:28,29,1.077771054,0,0
2024-02-13 00:00:00,23:40:24,456.0457764,294.24961,294.2496093,61,2024-01-15 20:31:28,30,1.549860261,0,0
2024-02-14 00:00:00,23:40:24,521.4865723,321.31196,321.3119588,65.0833333,2024-01-15 20:31:28,31,1.622991482,0,0
2024-02-15 00:00:00,23:40:24,376.789856,348.90118,348.9011767,70,2024-02-15 12:21:08,32,1.07993289,0,0
2024-02-16 00:00:00,23:40:24,489.4781189,403.18664,403.186641,80.1666667,2024-02-15 12:21:08,33,1.214023653,0,0
2024-02-17 00:00:00,23:40:24,476.7724304,424.9331,424.9330973,86,2024-02-15 12:21:08,34,1.121994106,0,0
2024-02-18 00:00:00,23:40:24,203.9602661,235.88134,235.8813357,86,2024-02-15 12:21:08,35,0.864673186,0,1
2024-02-19 00:00:00,23:40:24,449.9064331,336.91815,336.9181512,86,2024-02-15 12:21:08,36,1.335358251,0,0
2024-02-20 00:00:00,23:40:24,478.8454285,356.50905,356.5090548,80.5,2024-02-15 12:21:08,37,1.343150818,0,0
2024-02-21 00:00:00,23:40:24,467.0200195,296.42517,296.4251679,77.5,2024-02-15 12:21:08,38,1.575507312,0,0
2024-02-22 00:00:00,23:40:24,471.9514465,335.3265,335.3264981,80,2024-02-15 12:21:08,39,1.407438569,0,0
2024-02-23 00:00:00,23:40:24,454.8620911,332.26735,332.2673492,77.3333333,2024-02-15 12:21:08,40,1.368964155,0,0
2024-02-24 00:00:00,23:40:24,189.2480011,231.8041,231.804104,72,2024-02-15 12:21:08,41,0.816413505,0,1
2024-02-25 00:00:00,23:40:24,74.74199677,257.23247,257.2324657,72,2024-02-15 12:21:08,42,0.290562066,0,1
2024-02-26 00:00:00,23:40:24,464.5881958,377.30135,377.3013471,66.5,2024-02-15 12:21:08,43,1.231345182,0,0
2024-02-27 00:00:00,23:40:24,447.2932434,425.97423,425.9742343,68,2024-02-15 12:21:08,44,1.050047649,0,0
2024-02-28 00:00:00,23:40:24,463.1146851,330.79013,330.7901306,79,2024-02-15 12:21:08,45,1.400025703,0,0
2024-02-29 00:00:00,23:40:24,417.5678101,214.13962,214.1396197,76,2024-02-15 12:21:08,46,1.949979227,0,0
2024-03-01 00:00:00,23:40:24,387.2744446,334.78489,334.7848853,76,2024-02-15 12:21:08,47,1.156785929,0,0
2024-03-02 00:00:00,23:40:24,422.1629639,423.66965,423.6696544,76,2024-02-15 12:21:08,48,0.996443714,0,1
2024-03-03 00:00:00,23:40:24,463.5127869,289.51865,289.5186516,76,2024-02-15 12:21:08,49,1.600977292,0,0
2024-03-04 00:00:00,23:40:24,361.6725159,373.70794,373.707935,76,2024-02-15 12:21:08,50,0.967794585,0,1
2024-03-05 00:00:00,23:40:24,481.8611145,372.1757,372.1756972,77.3333333,2024-02-15 12:21:08,51,1.294714078,0,0
2024-03-06 00:00:00,23:40:24,451.2585449,343.43601,343.4360132,80,2024-02-15 12:21:08,52,1.313952316,0,0
2024-03-07 00:00:00,23:40:24,361.7243042,266.23023,266.2302311,78.25,2024-02-15 12:21:08,53,1.358689818,0,0
2024-03-08 00:00:00,23:40:24,454.0287781,356.40345,356.4034549,76.1666667,2024-02-15 12:21:08,54,1.273918005,0,0
2024-03-09 00:00:00,23:40:24,456.6155701,282.03082,282.0308191,86.5,2024-02-15 12:21:08,55,1.61902721,0,0
2024-03-10 00:00:00,23:40:24,222.74263,237.15675,237.1567505,70,2024-02-15 12:21:08,56,0.939221125,0,1
2024-03-11 00:00:00,23:40:24,449.1722412,372.26346,372.2634583,73.3333333,2024-02-15 12:21:08,57,1.206597723,0,0
2024-03-12 00:00:00,23:40:24,469.9403992,368.27874,368.2787421,76.3333333,2024-02-15 12:21:08,58,1.276045412,0,0
2024-03-13 00:00:00,23:40:24,467.6574707,338.22754,338.2275424,76.3333333,2024-02-15 12:21:08,59,1.382671167,0,0
2024-03-14 00:00:00,23:40:24,456.9349365,382.36377,382.3637721,83.5,2024-02-15 12:21:08,60,1.195026752,0,0
2024-03-15 00:00:00,23:40:24,384.7427063,345.42587,345.4258677,91,2024-02-15 12:21:08,61,1.11382135,0,0
2024-03-16 00:00:00,23:40:24,413.9430237,329.60192,329.6019172,88,2024-02-15 12:21:08,62,1.255887791,0,0
2024-03-17 00:00:00,23:40:24,420.253418,376.54266,376.5426572,79,2024-02-15 12:21:08,63,1.116084486,0,0
2024-03-18 00:00:00,23:40:24,395.7062378,342.77518,342.7751795,82.6666667,2024-02-15 12:21:08,64,1.154419169,0,0
2024-03-19 00:00:00,23:40:24,396.4388123,239.26771,239.2677138,87,2024-02-15 12:21:08,65,1.656883856,0,0
2024-03-20 00:00:00,23:40:24,427.8675842,250.36004,250.3600441,79.3333333,2024-02-15 12:21:08,66,1.709009063,0,0
2024-03-21 00:00:00,23:40:24,443.4487915,342.39487,342.394874,79.75,2024-02-15 12:21:08,67,1.295138523,0,0
2024-03-22 00:00:00,23:40:24,379.3308716,322.5185,322.5184968,86.6666667,2024-02-15 12:21:08,68,1.176152299,0,0
